timestamp,open,high,low,close,volume
2026-04-20 13:00:00+00:00,707.69,707.69,707.69,707.69,40.0
2026-04-20 13:05:00+00:00,707.54,708.16,707.54,708.16,270.0
2026-04-20 13:10:00+00:00,708.03,708.05,708.03,708.05,270.0
2026-04-20 13:30:00+00:00,708.87,709.29,708.46,709.09,22564.0
2026-04-20 13:35:00+00:00,709.145,709.36,708.42,708.615,15240.0
2026-04-20 13:40:00+00:00,708.58,709.0,708.31,708.74,13683.0
2026-04-20 13:45:00+00:00,708.73,709.2,708.47,708.53,11013.0
2026-04-20 13:50:00+00:00,708.58,709.385,708.53,709.35,8362.0
2026-04-20 13:55:00+00:00,709.35,709.905,709.315,709.7,17948.0
2026-04-20 14:00:00+00:00,709.68,709.7,709.07,709.22,25991.0
2026-04-20 14:05:00+00:00,709.245,709.61,709.07,709.41,10530.0
2026-04-20 14:10:00+00:00,709.385,709.57,708.69,709.22,18663.0
2026-04-20 14:15:00+00:00,709.21,709.28,708.8,709.04,5478.0
2026-04-20 14:20:00+00:00,709.23,709.53,708.955,709.485,11408.0
2026-04-20 14:25:00+00:00,709.485,709.63,708.84,708.97,10212.0
2026-04-20 14:30:00+00:00,708.89,708.965,708.35,708.61,21817.0
2026-04-20 14:35:00+00:00,708.625,708.75,708.305,708.53,8631.0
2026-04-20 14:40:00+00:00,708.51,708.51,707.93,708.17,11696.0
2026-04-20 14:45:00+00:00,708.08,708.76,707.92,708.65,9626.0
2026-04-20 14:50:00+00:00,708.73,708.76,706.49,707.8,40787.0
2026-04-20 14:55:00+00:00,707.71,707.71,706.93,707.1,10340.0
2026-04-20 15:00:00+00:00,707.29,707.55,706.5,706.715,26883.0
2026-04-20 15:05:00+00:00,706.72,706.94,706.15,706.53,33678.0
2026-04-20 15:10:00+00:00,706.51,707.1,706.32,706.73,11812.0
2026-04-20 15:15:00+00:00,706.74,707.14,706.44,706.95,8965.0
2026-04-20 15:20:00+00:00,706.94,708.06,706.83,707.67,24215.0
2026-04-20 15:25:00+00:00,707.64,708.5,707.53,708.5,24575.0
2026-04-20 15:30:00+00:00,708.23,708.25,707.4,707.57,13578.0
2026-04-20 15:35:00+00:00,707.51,707.66,707.27,707.63,5639.0
2026-04-20 15:40:00+00:00,707.61,708.03,707.45,707.52,7005.0
2026-04-20 15:45:00+00:00,707.41,707.82,707.33,707.53,3535.0
2026-04-20 15:50:00+00:00,707.485,707.51,707.12,707.47,9498.0
2026-04-20 15:55:00+00:00,707.525,707.71,707.51,707.6,9283.0
2026-04-20 16:00:00+00:00,707.58,707.69,707.06,707.145,7282.0
2026-04-20 16:05:00+00:00,707.15,707.57,707.095,707.43,8921.0
2026-04-20 16:10:00+00:00,707.48,707.7,707.48,707.58,3932.0
2026-04-20 16:15:00+00:00,707.62,707.625,707.08,707.55,7206.0
2026-04-20 16:20:00+00:00,707.63,707.77,707.44,707.65,5565.0
2026-04-20 16:25:00+00:00,707.63,707.79,707.55,707.65,2638.0
2026-04-20 16:30:00+00:00,707.67,708.1,707.67,707.945,4912.0
2026-04-20 16:35:00+00:00,707.92,707.97,707.44,707.525,11428.0
2026-04-20 16:40:00+00:00,707.525,708.0,707.39,707.69,3709.0
2026-04-20 16:45:00+00:00,707.69,707.88,707.655,707.655,3436.0
2026-04-20 16:50:00+00:00,707.77,707.77,707.57,707.745,4466.0
2026-04-20 16:55:00+00:00,707.69,707.69,707.47,707.62,2289.0
2026-04-20 17:00:00+00:00,707.64,707.79,707.285,707.45,5029.0
2026-04-20 17:05:00+00:00,707.42,707.82,707.38,707.82,3852.0
2026-04-20 17:10:00+00:00,707.85,708.1,707.69,708.045,5249.0
2026-04-20 17:15:00+00:00,707.97,708.33,707.97,708.28,5500.0
2026-04-20 17:20:00+00:00,708.27,708.38,708.08,708.25,4472.0
2026-04-20 17:25:00+00:00,708.25,708.28,707.955,707.98,5944.0
2026-04-20 17:30:00+00:00,707.98,708.0,707.63,707.7,6585.0
2026-04-20 17:35:00+00:00,707.69,707.95,707.64,707.9,9785.0
2026-04-20 17:40:00+00:00,707.86,708.23,707.65,707.95,5174.0
2026-04-20 17:45:00+00:00,707.945,708.0,707.85,707.97,3634.0
2026-04-20 17:50:00+00:00,707.95,708.035,707.82,708.035,4030.0
2026-04-20 17:55:00+00:00,708.0,708.0,707.69,707.72,4677.0
2026-04-20 18:00:00+00:00,707.755,707.765,707.505,707.65,13371.0
2026-04-20 18:05:00+00:00,707.76,708.25,707.74,708.15,13128.0
2026-04-20 18:10:00+00:00,708.16,708.18,707.59,708.17,17497.0
2026-04-20 18:15:00+00:00,708.2,708.47,708.08,708.41,4728.0
2026-04-20 18:20:00+00:00,708.44,708.6,708.31,708.6,7559.0
2026-04-20 18:25:00+00:00,708.58,708.59,708.06,708.29,7911.0
2026-04-20 18:30:00+00:00,708.37,708.39,708.0,708.3,7346.0
2026-04-20 18:35:00+00:00,708.335,708.34,707.93,707.97,7257.0
2026-04-20 18:40:00+00:00,707.915,708.24,707.87,708.15,10295.0
2026-04-20 18:45:00+00:00,708.13,708.33,708.06,708.33,3096.0
2026-04-20 18:50:00+00:00,708.34,708.585,708.34,708.58,9672.0
2026-04-20 18:55:00+00:00,708.59,708.6,708.22,708.255,13263.0
