timestamp,open,high,low,close,volume
2022-12-06 05:00:00+00:00,147.075,147.27,141.94,142.94,1131659.0
2022-12-07 05:00:00+00:00,142.38,143.36,140.01,140.93,1025374.0
2022-12-08 05:00:00+00:00,142.36,143.51,141.105,142.61,1073212.0
2022-12-09 05:00:00+00:00,142.49,145.56,140.9,142.19,1172903.0
2022-12-12 05:00:00+00:00,142.91,144.49,141.08,144.48,1139586.0
2022-12-13 05:00:00+00:00,149.735,149.94,144.29,145.44,1652792.0
2022-12-14 05:00:00+00:00,145.37,146.64,141.2,143.25,1633131.0
2022-12-15 05:00:00+00:00,141.23,141.77,136.03,136.61,2315915.0
2022-12-16 05:00:00+00:00,136.475,137.62,133.73,134.53,1971646.0
2022-12-19 05:00:00+00:00,135.14,135.19,131.33,132.46,1304509.0
2022-12-20 05:00:00+00:00,131.54,133.24,129.9,132.29,1208918.0
2022-12-21 05:00:00+00:00,133.02,136.795,132.75,135.4,1346460.0
2022-12-22 05:00:00+00:00,134.22,134.55,130.31,132.22,1078460.0
2022-12-23 05:00:00+00:00,130.98,132.4,129.65,131.85,989407.0
2022-12-27 05:00:00+00:00,131.34,131.34,128.75,130.05,1038527.0
2022-12-28 05:00:00+00:00,129.73,131.015,125.88,126.07,1629684.0
2022-12-29 05:00:00+00:00,128.035,130.475,127.82,129.62,1196632.0
2022-12-30 05:00:00+00:00,128.31,129.95,127.46,129.935,1094612.0
2023-01-03 05:00:00+00:00,130.25,130.86,124.17,125.145,2123546.0
2023-01-04 05:00:00+00:00,126.93,128.65,125.105,126.39,1638939.0
2023-01-05 05:00:00+00:00,126.96,127.74,124.765,125.03,1440170.0
2023-01-06 05:00:00+00:00,125.98,130.275,124.895,129.56,1349339.0
2023-01-09 05:00:00+00:00,130.56,133.41,129.89,130.18,1236469.0
2023-01-10 05:00:00+00:00,130.26,131.23,128.125,130.74,918335.0
2023-01-11 05:00:00+00:00,131.36,133.47,130.49,133.37,1209100.0
2023-01-12 05:00:00+00:00,134.13,134.24,131.46,133.36,1355666.0
2023-01-13 05:00:00+00:00,131.86,134.91,131.705,134.73,904681.0
2023-01-17 05:00:00+00:00,134.865,137.28,134.2,135.91,1251222.0
2023-01-18 05:00:00+00:00,136.92,138.61,135.04,135.2,1779440.0
2023-01-19 05:00:00+00:00,134.05,136.25,133.78,135.27,1023477.0
2023-01-20 05:00:00+00:00,135.06,137.96,134.28,137.89,1273232.0
2023-01-23 05:00:00+00:00,138.09,143.315,137.94,141.095,2239571.0
2023-01-24 05:00:00+00:00,140.5,143.13,140.3,142.53,838216.0
2023-01-25 05:00:00+00:00,140.85,142.425,138.815,141.81,1154572.0
2023-01-26 05:00:00+00:00,143.22,144.25,141.93,143.94,1030855.0
2023-01-27 05:00:00+00:00,143.12,147.21,143.12,145.95,1237258.0
2023-01-30 05:00:00+00:00,144.82,145.52,142.865,143.02,1003188.0
2023-01-31 05:00:00+00:00,142.73,144.33,142.285,144.3,907942.0
2023-02-01 05:00:00+00:00,143.97,146.6,141.38,145.44,1249541.0
2023-02-02 05:00:00+00:00,148.89,151.18,148.17,150.62,2045098.0
2023-02-03 05:00:00+00:00,147.875,157.36,147.835,154.51,4085828.0
2023-02-06 05:00:00+00:00,152.455,153.07,150.785,151.74,1042601.0
2023-02-07 05:00:00+00:00,150.75,155.2,150.75,154.68,1193188.0
2023-02-08 05:00:00+00:00,153.79,154.57,151.18,151.95,1151312.0
2023-02-09 05:00:00+00:00,153.84,154.27,150.43,150.83,935481.0
