timestamp,open,high,low,close,volume
2022-12-06 05:00:00+00:00,73.14,73.38,69.4,70.3,1143322.0
2022-12-07 05:00:00+00:00,69.435,71.3,69.3,70.1,898625.0
2022-12-08 05:00:00+00:00,70.155,71.225,69.025,70.48,954457.0
2022-12-09 05:00:00+00:00,69.53,70.66,68.525,68.57,1344102.0
2022-12-12 05:00:00+00:00,68.42,70.67,67.545,70.62,725253.0
2022-12-13 05:00:00+00:00,74.89,75.21,70.66,71.63,1398124.0
2022-12-14 05:00:00+00:00,70.995,72.0,68.36,68.94,897647.0
2022-12-15 05:00:00+00:00,67.76,68.19,66.12,66.56,1301065.0
2022-12-16 05:00:00+00:00,66.27,67.19,64.8,65.365,657538.0
2022-12-19 05:00:00+00:00,65.175,65.55,63.72,64.6,609665.0
2022-12-20 05:00:00+00:00,63.68,66.06,63.52,65.04,634845.0
2022-12-21 05:00:00+00:00,65.38,67.835,65.22,67.66,592155.0
2022-12-22 05:00:00+00:00,65.99,66.295,62.265,63.87,1082825.0
2022-12-23 05:00:00+00:00,63.1,64.655,62.74,64.53,452453.0
2022-12-27 05:00:00+00:00,63.9,64.24,62.99,63.26,417455.0
2022-12-28 05:00:00+00:00,62.54,63.53,61.96,62.58,408932.0
2022-12-29 05:00:00+00:00,63.62,65.18,63.08,64.81,877142.0
2022-12-30 05:00:00+00:00,63.76,64.82,63.15,64.77,434487.0
2023-01-03 05:00:00+00:00,66.065,66.84,63.61,64.03,808428.0
2023-01-04 05:00:00+00:00,65.22,65.74,63.335,64.66,799918.0
2023-01-05 05:00:00+00:00,63.995,64.29,62.305,62.33,762786.0
2023-01-06 05:00:00+00:00,63.16,64.295,60.06,63.97,1726419.0
2023-01-09 05:00:00+00:00,66.35,69.29,65.68,67.26,937353.0
2023-01-10 05:00:00+00:00,66.65,68.145,66.56,68.06,524608.0
2023-01-11 05:00:00+00:00,68.43,69.12,67.23,69.08,601149.0
2023-01-12 05:00:00+00:00,70.025,71.64,67.23,70.81,911217.0
2023-01-13 05:00:00+00:00,69.85,71.085,69.24,71.015,648768.0
2023-01-17 05:00:00+00:00,70.87,72.63,70.66,71.6,490335.0
2023-01-18 05:00:00+00:00,71.97,72.75,70.5,70.53,846635.0
2023-01-19 05:00:00+00:00,68.84,69.23,67.285,67.71,1090506.0
2023-01-20 05:00:00+00:00,67.97,70.13,67.455,70.06,1074589.0
2023-01-23 05:00:00+00:00,72.24,76.585,71.56,76.53,1665942.0
2023-01-24 05:00:00+00:00,73.73,75.6,73.45,74.71,951424.0
2023-01-25 05:00:00+00:00,72.84,75.12,72.105,74.92,623517.0
2023-01-26 05:00:00+00:00,76.515,77.06,74.28,75.14,665107.0
2023-01-27 05:00:00+00:00,73.64,76.73,73.51,75.36,1391318.0
2023-01-30 05:00:00+00:00,74.18,74.625,72.4,72.45,981606.0
