timestamp,open,high,low,close,volume
2022-12-06 05:00:00+00:00,119.92,120.475,113.75,114.07,1342236.0
2022-12-07 05:00:00+00:00,113.8,115.845,112.89,113.9,558321.0
2022-12-08 05:00:00+00:00,116.45,117.31,114.6,115.33,675233.0
2022-12-09 05:00:00+00:00,115.29,117.54,113.89,115.88,494080.0
2022-12-12 05:00:00+00:00,115.195,115.69,113.16,114.71,612726.0
2022-12-13 05:00:00+00:00,122.2,123.29,118.64,120.21,896899.0
2022-12-14 05:00:00+00:00,119.72,124.135,119.51,121.59,939880.0
2022-12-15 05:00:00+00:00,118.31,118.61,114.02,116.3,836308.0
2022-12-16 05:00:00+00:00,120.33,123.3,118.83,119.31,1240423.0
2022-12-19 05:00:00+00:00,116.96,117.77,114.335,114.47,818785.0
2022-12-20 05:00:00+00:00,113.37,117.3,112.54,117.07,618482.0
2022-12-21 05:00:00+00:00,116.77,120.33,115.7,119.74,751031.0
2022-12-22 05:00:00+00:00,117.2,118.61,114.41,117.18,566155.0
2022-12-23 05:00:00+00:00,116.04,118.17,115.635,118.06,329608.0
2022-12-27 05:00:00+00:00,117.89,118.59,116.13,116.9,382851.0
2022-12-28 05:00:00+00:00,116.465,118.14,115.54,115.59,433226.0
2022-12-29 05:00:00+00:00,116.68,121.015,115.79,120.25,590246.0
2022-12-30 05:00:00+00:00,118.04,120.415,117.8,120.34,370128.0
2023-01-03 05:00:00+00:00,122.915,126.35,122.29,124.77,910190.0
2023-01-04 05:00:00+00:00,127.72,129.0,125.85,127.36,955362.0
2023-01-05 05:00:00+00:00,126.2,128.5,124.55,126.95,653342.0
2023-01-06 05:00:00+00:00,129.125,130.315,126.07,130.0,573970.0
2023-01-09 05:00:00+00:00,131.34,132.89,129.3,129.46,657701.0
2023-01-10 05:00:00+00:00,127.29,133.415,127.2,132.96,581111.0
2023-01-11 05:00:00+00:00,131.08,133.84,130.39,132.85,498886.0
2023-01-12 05:00:00+00:00,133.56,137.63,131.76,136.69,628780.0
2023-01-13 05:00:00+00:00,134.915,137.355,134.875,136.92,370402.0
2023-01-17 05:00:00+00:00,136.27,136.7,134.355,135.36,486180.0
2023-01-18 05:00:00+00:00,135.81,137.23,132.88,133.03,493026.0
2023-01-19 05:00:00+00:00,132.49,137.35,132.22,136.14,589488.0
2023-01-20 05:00:00+00:00,135.97,139.92,134.67,139.31,504590.0
2023-01-23 05:00:00+00:00,139.41,143.72,138.73,143.24,762623.0
2023-01-24 05:00:00+00:00,141.72,144.98,141.44,143.14,698525.0
2023-01-25 05:00:00+00:00,141.39,143.16,140.34,141.44,597807.0
2023-01-26 05:00:00+00:00,144.54,147.51,143.36,147.24,777229.0
2023-01-27 05:00:00+00:00,148.33,153.18,147.61,151.7,1053410.0
2023-01-30 05:00:00+00:00,149.23,151.08,146.96,147.06,639604.0
2023-01-31 05:00:00+00:00,147.965,149.84,147.53,148.94,522057.0
2023-02-01 05:00:00+00:00,147.95,153.56,147.1,153.11,1018633.0
2023-02-02 05:00:00+00:00,183.43,197.02,180.175,188.795,3668962.0
2023-02-03 05:00:00+00:00,183.3,196.65,183.13,186.51,1847778.0
2023-02-06 05:00:00+00:00,186.5,190.64,185.56,186.08,1033063.0
2023-02-07 05:00:00+00:00,185.575,193.72,184.44,191.71,782837.0
2023-02-08 05:00:00+00:00,190.18,190.79,182.94,183.48,702252.0
2023-02-09 05:00:00+00:00,186.17,186.6,177.27,177.89,835263.0
2023-02-10 05:00:00+00:00,175.98,178.85,173.475,174.16,937894.0
2023-02-13 05:00:00+00:00,177.88,180.99,175.895,179.39,674270.0
2023-02-14 05:00:00+00:00,176.98,181.355,176.04,179.47,488735.0
2023-02-15 05:00:00+00:00,176.445,178.105,175.43,177.13,564978.0
2023-02-16 05:00:00+00:00,172.86,175.85,171.93,172.44,550902.0
2023-02-17 05:00:00+00:00,170.22,173.17,169.86,172.88,541930.0
2023-02-21 05:00:00+00:00,174.18,178.13,171.89,172.11,457939.0
2023-02-22 05:00:00+00:00,171.11,172.7,169.72,171.15,384097.0
2023-02-23 05:00:00+00:00,172.28,173.645,169.4,172.02,431747.0
